t Pi r1 r2
824200 3.144032 1.303239 0.709626
824300 3.144023 1.422096 0.804177
824400 3.144009 0.044904 0.951400
824500 3.143977 2.557506 0.787569
824600 3.143980 2.624066 0.334699
824700 3.143966 1.271362 0.838893
824800 3.143940 2.397721 0.131087
824900 3.143949 1.237283 0.666303
825000 3.143941 2.398844 0.329594
825100 3.143927 1.307220 0.189929
825200 3.143913 1.066470 0.907865
825300 3.143898 2.204212 0.147593
825400 3.143902 2.019198 0.325902
825500 3.143947 3.122099 0.387651
825600 3.143975 1.510138 0.696015
825700 3.143955 1.353572 0.569626
825800 3.143970 2.346738 0.282219
825900 3.143968 2.706048 0.424731
826000 3.143942 0.163887 0.502329
826100 3.143916 0.067787 0.358403
826200 3.143878 2.646547 0.160714
826300 3.143851 0.731486 0.043426
826400 3.143837 3.048484 0.056723
826500 3.143823 1.651990 0.747394
826600 3.143809 1.284516 0.096469
826700 3.143806 0.649592 0.678478
826800 3.143834 1.125404 0.022097
826900 3.143843 3.122948 0.615331
827000 3.143859 1.478181 0.269699
827100 3.143893 2.484159 0.189752
827200 3.143914 0.907189 0.392066
827300 3.143840 1.728788 0.904463
827400 3.143802 0.879873 0.148920
827500 3.143800 1.096239 0.692845
827600 3.143792 2.135881 0.921538
827700 3.143789 1.471195 0.687430
827800 3.143793 0.103299 0.910293
827900 3.143779 1.089816 0.368746
828000 3.143782 1.122756 0.284731
828100 3.143762 0.469893 0.337794
828200 3.143784 2.119799 0.370835
828300 3.143782 1.363434 0.769938
828400 3.143761 1.474591 0.261039
828500 3.143759 1.987207 0.092152
828600 3.143733 2.696702 0.821852
828700 3.143761 1.313435 0.656688
828800 3.143752 1.767904 0.352084
828900 3.143720 3.032658 0.928665
829000 3.143748 1.497897 0.929390
829100 3.143763 0.322488 0.797687
829200 3.143791 0.703650 0.879052
829300 3.143789 1.446490 0.589230
829400 3.143727 0.397528 0.055077
829500 3.143713 2.215739 0.213480
829600 3.143692 0.033617 0.209058
829700 3.143690 3.017129 0.013253
829800 3.143634 2.181642 0.145404
829900 3.143632 2.833704 0.103660
830000 3.143588 1.852039 0.108593
830100 3.143550 0.056855 0.043828
830200 3.143536 0.707184 0.265885
830300 3.143552 2.285350 0.059173
830400 3.143532 1.660385 0.096925
830500 3.143535 1.747420 0.226425
830600 3.143563 1.889629 0.387070
830700 3.143560 1.688180 0.455776
830800 3.143517 0.979185 0.615149
830900 3.143485 0.023263 0.337625
831000 3.143429 0.369728 0.449549
831100 3.143397 0.223502 0.566877
831200 3.143365 2.932572 0.737539
831300 3.143357 2.665085 0.787033
831400 3.143307 1.766975 0.166623
831500 3.143281 3.030736 0.768647
831600 3.143315 0.770661 0.867502
831700 3.143318 0.147089 0.827791
831800 3.143310 2.478065 0.462520
831900 3.143308 0.931609 0.489537
832000 3.143282 2.000969 0.311061
832100 3.143297 0.688232 0.366715
832200 3.143236 0.616658 0.455650
832300 3.143204 1.251081 0.510014
832400 3.143226 2.877965 0.968746
832500 3.143182 2.286813 0.621121
832600 3.143150 2.906922 0.510387
832700 3.143148 0.364485 0.442941
832800 3.143075 0.825253 0.131163
832900 3.143049 3.036585 0.872568
833000 3.143023 2.554388 0.860498
833100 3.143062 2.183289 0.356508
833200 3.143125 2.844967 0.777324
833300 3.143129 2.632451 0.892280
833400 3.143109 1.471605 0.806664
833500 3.143077 2.011143 0.901820
833600 3.143104 3.064496 0.476534
833700 3.143114 1.532939 0.503699
833800 3.143159 0.108158 0.709429
833900 3.143163 1.460605 0.118205
834000 3.143149 1.876836 0.226118
834100 3.143170 1.926213 0.210042
834200 3.143145 0.393712 0.147002
834300 3.143089 0.458061 0.273256
834400 3.143116 1.541042 0.444296
834500 3.143144 0.995320 0.383074
834600 3.143124 2.146886 0.501500
834700 3.143140 2.810896 0.013416
834800 3.143137 0.925335 0.427261
834900 3.143129 3.096116 0.091567
835000 3.143157 1.195861 0.617357
835100 3.143143 2.752572 0.091681
835200 3.143135 0.783410 0.759505
835300 3.143138 2.828049 0.273906
835400 3.143154 0.719978 0.083008
835500 3.143175 0.660491 0.748465
835600 3.143214 1.802437 0.362778
835700 3.143260 0.663313 0.107079
835800 3.143251 3.027156 0.929855
835900 3.143232 0.660764 0.013042
836000 3.143235 1.019367 0.878432
836100 3.143198 0.414642 0.046335
836200 3.143189 0.964510 0.269658
836300 3.143246 2.531546 0.650607
836400 3.143238 1.359344 0.121083
836500 3.143230 2.096476 0.356243
836600 3.143246 0.814909 0.727220
836700 3.143244 1.596707 0.363670
836800 3.143271 2.839575 0.297376
836900 3.143216 2.641245 0.079821
837000 3.143190 3.039524 0.537608
837100 3.143158 0.711116 0.544754
837200 3.143132 1.956986 0.251849
837300 3.143148 1.108752 0.932301
837400 3.143146 1.626700 0.097601
837500 3.143120 3.125700 0.573985
837600 3.143130 2.649080 0.402370
837700 3.143145 3.032917 0.746659
837800 3.143107 1.952892 0.388369
837900 3.143135 2.339384 0.779765
838000 3.143150 0.640445 0.762793
838100 3.143130 0.710276 0.614199
838200 3.143193 1.167669 0.175774
838300 3.143179 2.953800 0.100779
838400 3.143153 1.039934 0.524063
838500 3.143133 2.016981 0.941031
838600 3.143137 1.361553 0.651049
838700 3.143141 1.551246 0.509423
838800 3.143121 2.916518 0.942805
838900 3.143095 2.193141 0.780976
839000 3.143164 0.994884 0.695551
839100 3.143132 0.159007 0.839865
839200 3.143101 0.621246 0.751942
839300 3.143057 1.938542 0.686825
839400 3.143073 0.123472 0.956610
839500 3.143112 2.692751 0.602417
839600 3.143133 1.291572 0.460513
839700 3.143113 0.281483 0.165007
839800 3.143129 2.675648 0.657531
839900 3.143144 2.565024 0.907099
840000 3.143142 0.794074 0.047591
840100 3.143157 1.799899 0.503613
840200 3.143167 0.448788 0.063744
840300 3.143171 1.349941 0.322216
840400 3.143174 1.322363 0.242135
840500 3.143149 0.136190 0.617769
840600 3.143100 2.571164 0.582887
840700 3.143121 0.944652 0.729517
840800 3.143095 2.699322 0.400634
840900 3.143128 0.176747 0.323689
841000 3.143150 0.069753 0.910284
841100 3.143165 1.607031 0.166615
841200 3.143169 0.883052 0.929855
841300 3.143167 2.117380 0.662091
841400 3.143217 3.052139 0.911840
841500 3.143203 0.834808 0.624197
841600 3.143125 2.961847 0.763749
841700 3.143164 0.854645 0.849087
841800 3.143156 0.761759 0.192669
841900 3.143201 1.345354 0.686692
842000 3.143216 2.590493 0.484519
842100 3.143220 3.095990 0.583886
842200 3.143171 0.381823 0.139228
842300 3.143162 3.102848 0.997324
842400 3.143131 0.358986 0.614248
842500 3.143164 1.291407 0.603526
842600 3.143138 2.592162 0.690410
842700 3.143160 1.195070 0.407383
842800 3.143111 0.818093 0.571427
842900 3.143120 1.722631 0.896227
843000 3.143153 1.067909 0.572565
843100 3.143087 2.760451 0.624686
843200 3.143102 2.007281 0.185844
843300 3.143106 2.493827 0.646100
843400 3.143156 0.506886 0.752398
843500 3.143160 0.845535 0.471151
843600 3.143140 0.910573 0.738669
843700 3.143138 1.724198 0.143315
843800 3.143130 0.657152 0.378864
843900 3.143093 1.600036 0.600134
844000 3.143108 1.246315 0.939214
844100 3.143089 0.189460 0.831363
844200 3.143063 1.394369 0.938890
844300 3.143102 1.468363 0.900814
844400 3.143064 1.809484 0.788881
844500 3.143086 2.602206 0.816814
844600 3.143107 1.260080 0.438686
844700 3.143116 2.614802 0.461856
844800 3.143179 0.404076 0.541088
844900 3.143194 2.741302 0.577275
845000 3.143239 2.478034 0.502062
845100 3.143219 0.579701 0.714324
845200 3.143328 3.034579 0.663750
845300 3.143302 2.178623 0.942379
845400 3.143329 1.736870 0.354101
845500 3.143368 2.248398 0.793803
845600 3.143325 2.946569 0.875766
845700 3.143346 1.877631 0.150679
845800 3.143297 1.323121 0.914141
845900 3.143307 1.670092 0.431564
846000 3.143334 1.756019 0.324127
846100 3.143349 1.349502 0.069668
846200 3.143324 2.261343 0.867510
846300 3.143322 1.995625 0.231302
846400 3.143325 2.868814 0.558428
846500 3.143364 2.523792 0.771264
846600 3.143332 2.281278 0.060220
846700 3.143313 0.613899 0.412368
846800 3.143275 2.862299 0.747115
846900 3.143256 2.359777 0.071729
847000 3.143219 1.462337 0.903494
847100 3.143170 1.017634 0.572148
847200 3.143144 1.278294 0.215774
847300 3.143101 0.880451 0.868880
847400 3.143088 0.226014 0.360166
847500 3.143085 2.390106 0.356209
847600 3.143095 2.744317 0.078403
847700 3.143128 3.074452 0.854799
847800 3.143161 1.684141 0.675242
847900 3.143141 1.458282 0.054024
848000 3.143139 0.232407 0.579915
848100 3.143119 2.979235 0.078486
848200 3.143140 0.746251 0.704108
848300 3.143150 0.180918 0.288434
848400 3.143113 1.417946 0.196580
848500 3.143093 1.268978 0.365964
848600 3.143068 2.472801 0.186488
848700 3.143071 1.785181 0.687198
848800 3.143122 2.568406 0.307901
848900 3.143143 1.278041 0.532568
849000 3.143117 2.351797 0.205275
849100 3.143127 0.975783 0.708940
849200 3.143177 2.849369 0.973975
849300 3.143175 3.001887 0.094886
849400 3.143184 0.827554 0.858566
849500 3.143142 2.312437 0.614404
849600 3.143151 1.622835 0.866386
849700 3.143161 0.121347 0.288351
849800 3.143182 0.597666 0.913883
849900 3.143191 0.810428 0.830769
850000 3.143154 1.263111 0.059434
850100 3.143134 0.144333 0.959934
850200 3.143156 1.111783 0.022464
850300 3.143130 1.880473 0.435691
850400 3.143122 3.051431 0.230823
850500 3.143114 0.634684 0.984226
850600 3.143101 0.242380 0.611077
850700 3.143058 1.517775 0.303511
850800 3.143038 1.415368 0.674087
850900 3.142990 1.702080 0.480858
851000 3.142982 0.090138 0.466336
851100 3.142951 1.865982 0.549964
851200 3.142919 2.518640 0.317778
851300 3.142865 1.906302 0.256499
851400 3.142898 2.119274 0.392458
851500 3.142919 3.066545 0.245321
851600 3.142922 0.036112 0.528109
851700 3.142897 1.732369 0.367709
851800 3.142907 2.212454 0.313343
851900 3.142910 2.676296 0.271429
852000 3.142926 0.062048 0.933020
852100 3.142912 0.451136 0.504568
852200 3.142904 0.309289 0.907348
852300 3.142908 1.678193 0.981759
852400 3.142911 2.389244 0.629507
852500 3.142898 0.598312 0.014607
852600 3.142861 0.538015 0.979800
852700 3.142824 1.975873 0.244624
852800 3.142804 0.519505 0.816681
852900 3.142802 0.901257 0.994924
853000 3.142800 2.728675 0.308152
853100 3.142769 2.561574 0.861381
853200 3.142866 1.144031 0.695273
853300 3.142875 0.034219 0.687832
853400 3.142879 3.133415 0.282849
853500 3.142859 2.938868 0.123157
853600 3.142811 2.519443 0.300503
853700 3.142792 1.154344 0.248556
853800 3.142789 3.095687 0.929896
853900 3.142822 1.170454 0.281079
854000 3.142820 1.182141 0.905641
854100 3.142818 0.570950 0.306351
854200 3.142833 1.437021 0.988148
854300 3.142819 3.029986 0.921359
854400 3.142835 0.367669 0.370532
854500 3.142856 0.597538 0.527782
854600 3.142888 1.916224 0.822921
854700 3.142892 0.882454 0.034891
854800 3.142895 0.502426 0.025043
854900 3.142847 1.346492 0.051864
855000 3.142851 2.405488 0.773480
855100 3.142791 1.779201 0.101265
855200 3.142771 2.710335 0.956706
855300 3.142741 2.396787 0.280037
855400 3.142727 1.649206 0.303686
855500 3.142748 0.944968 0.330510
855600 3.142786 2.839735 0.634566
855700 3.142796 2.809262 0.497225
855800 3.142765 2.601446 0.106571
855900 3.142745 0.635951 0.432021
856000 3.142738 1.453030 0.195172
856100 3.142701 0.188188 0.459802
856200 3.142745 0.565571 0.234387
856300 3.142760 2.783827 0.455389
856400 3.142746 1.878816 0.503702
856500 3.142745 2.404894 0.866911
856600 3.142731 2.841249 0.998820
856700 3.142740 2.420902 0.904104
856800 3.142750 0.515924 0.734887
856900 3.142713 0.631526 0.411114
857000 3.142699 2.984766 0.864947
857100 3.142674 0.335825 0.259149
857200 3.142689 1.113118 0.584096
857300 3.142688 2.013140 0.240474
857400 3.142691 1.393794 0.606885
857500 3.142718 0.535622 0.284039
857600 3.142699 0.811422 0.143538
857700 3.142656 0.671969 0.508965
857800 3.142671 1.829418 0.247946
857900 3.142646 2.507385 0.382367
858000 3.142621 0.108307 0.572876
858100 3.142694 0.374000 0.915226
858200 3.142652 0.985800 0.477350
858300 3.142638 0.668288 0.977695
858400 3.142636 1.603864 0.705513
858500 3.142634 1.453349 0.682833
858600 3.142643 1.278744 0.840279
858700 3.142618 2.655645 0.673071
858800 3.142628 1.442105 0.450120
858900 3.142637 1.561948 0.728440
859000 3.142675 2.033690 0.364855
859100 3.142696 0.469873 0.354868
859200 3.142694 0.700387 0.951994
859300 3.142686 2.284056 0.663071
859400 3.142667 2.971169 0.386590
859500 3.142642 2.868165 0.185416
859600 3.142674 2.848535 0.373438
859700 3.142678 3.135448 0.589159
859800 3.142699 2.113477 0.709293
859900 3.142760 0.904470 0.218713
860000 3.142792 2.166053 0.022882
860100 3.142767 0.292058 0.895324
860200 3.142777 0.059088 0.523082
860300 3.142769 2.016485 0.263774
860400 3.142721 0.324950 0.146347
860500 3.142753 0.526035 0.913304
860600 3.142774 1.424695 0.800440
860700 3.142749 0.787975 0.943667
860800 3.142799 0.517207 0.865207
860900 3.142785 2.007429 0.030859
861000 3.142726 1.466458 0.860915
861100 3.142706 1.004163 0.596170
861200 3.142727 2.198480 0.409644
861300 3.142737 2.162125 0.769951
861400 3.142735 1.294088 0.457572
861500 3.142744 1.188054 0.547280
861600 3.142817 1.646720 0.612935
861700 3.142786 0.906080 0.158624
861800 3.142835 0.336823 0.138187
861900 3.142845 0.454227 0.803130
862000 3.142865 2.956882 0.231748
862100 3.142829 0.444517 0.468226
862200 3.142804 1.530460 0.689070
862300 3.142836 0.864697 0.333934
862400 3.142851 1.195201 0.046026
862500 3.142889 3.092644 0.155503
862600 3.142859 0.590349 0.145410
862700 3.142811 1.686836 0.297759
862800 3.142820 2.064968 0.324856
862900 3.142847 1.417644 0.437139
863000 3.142868 1.624399 0.831070
863100 3.142848 0.256626 0.799407
863200 3.142835 0.302655 0.414635
863300 3.142856 0.858659 0.236203
863400 3.142848 1.749891 0.577300
863500 3.142874 2.501465 0.471625
863600 3.142861 2.788449 0.157309
863700 3.142899 0.190428 0.182354
863800 3.142874 1.099229 0.609630
863900 3.142877 0.981560 0.136349
864000 3.142892 2.792362 0.168409
864100 3.142868 2.302207 0.555494
864200 3.142848 1.940628 0.323119
864300 3.142795 2.020722 0.544141
864400 3.142798 2.682320 0.824917
864500 3.142813 1.319959 0.475056
864600 3.142817 1.403065 0.415422
864700 3.142855 0.281877 0.590133
864800 3.142796 2.951007 0.679446
864900 3.142765 1.900102 0.677276
865000 3.142757 0.049187 0.705104
865100 3.142738 0.271950 0.334304
865200 3.142702 2.218094 0.535366
865300 3.142694 2.266166 0.507649
865400 3.142709 2.279802 0.792635
865500 3.142741 2.309749 0.895884
865600 3.142739 0.672612 0.340308
865700 3.142715 2.009705 0.846262
865800 3.142712 2.224470 0.535006
865900 3.142722 1.700910 0.730993
866000 3.142737 1.540213 0.684790
866100 3.142740 2.603069 0.297037
866200 3.142704 1.835445 0.948927
866300 3.142736 2.913103 0.415620
866400 3.142734 1.610484 0.064725
866500 3.142721 1.910377 0.260413
866600 3.142685 0.923836 0.129662
866700 3.142694 0.364764 0.527930
866800 3.142726 0.502809 0.356728
866900 3.142730 0.842884 0.739830
867000 3.142762 1.072276 0.752775
867100 3.142766 1.505844 0.580352
867200 3.142752 2.044770 0.558192
867300 3.142756 1.533364 0.272115
867400 3.142793 0.222914 0.897540
867500 3.142797 0.663840 0.399332
867600 3.142846 0.768243 0.636902
867700 3.142827 0.450151 0.329039
867800 3.142814 2.127086 0.830690
867900 3.142800 2.005256 0.146284
868000 3.142781 2.506347 0.251224
868100 3.142807 2.940935 0.432297
868200 3.142766 0.444221 0.461623
868300 3.142815 1.336332 0.985193
868400 3.142784 0.710669 0.611996
868500 3.142765 0.887878 0.697812
868600 3.142752 1.081202 0.286845
868700 3.142767 2.304054 0.638880
868800 3.142793 1.242435 0.186293
868900 3.142842 1.817303 0.016870
869000 3.142834 0.254049 0.695205
869100 3.142821 0.435571 0.182483
869200 3.142796 1.034149 0.751024
869300 3.142806 1.643737 0.134637
869400 3.142775 1.849709 0.177061
869500 3.142756 1.110556 0.235271
869600 3.142776 1.673280 0.970582
869700 3.142803 0.085650 0.634711
869800 3.142795 2.052272 0.111965
869900 3.142816 2.471805 0.864736
870000 3.142831 0.797946 0.102566
870100 3.142834 2.520674 0.712514
870200 3.142793 1.806495 0.302628
870300 3.142847 1.429528 0.688961
870400 3.142868 1.420268 0.119067
870500 3.142838 1.371688 0.658908
870600 3.142830 3.103043 0.237271
870700 3.142811 0.513028 0.185676
870800 3.142826 0.340729 0.914804
870900 3.142835 2.140041 0.084491
871000 3.142878 2.921659 0.630753
871100 3.142865 0.208479 0.988030
871200 3.142834 3.088818 0.650346
871300 3.142855 0.092029 0.418929
871400 3.142808 1.878837 0.921918
871500 3.142811 0.352589 0.706992
871600 3.142798 2.461603 0.833672
871700 3.142807 1.032705 0.157614
871800 3.142862 0.926076 0.327412
871900 3.142877 3.088593 0.830377
872000 3.142875 0.515286 0.910618
872100 3.142850 2.812051 0.278658
872200 3.142848 0.188119 0.766148
872300 3.142840 1.884138 0.840646
872400 3.142821 0.301647 0.040651
872500 3.142768 2.082594 0.182750
872600 3.142777 1.039038 0.259532
872700 3.142741 2.048184 0.763267
872800 3.142728 0.210685 0.576603
872900 3.142737 2.653653 0.870338
873000 3.142775 1.347277 0.126365
873100 3.142739 0.066669 0.187935
873200 3.142793 1.467017 0.554981
873300 3.142695 2.107479 0.180051
873400 3.142654 2.615758 0.444307
873500 3.142668 1.493404 0.330969
873600 3.142684 0.582083 0.025546
873700 3.142659 1.624959 0.897809
873800 3.142668 1.233753 0.418077
873900 3.142677 0.854911 0.079484
874000 3.142687 1.948849 0.927819
874100 3.142724 1.797184 0.848939
874200 3.142722 1.014183 0.053333
874300 3.142754 2.254269 0.733814
874400 3.142707 1.037359 0.650953
874500 3.142722 1.312967 0.217376
874600 3.142697 2.389130 0.380015
874700 3.142678 1.955864 0.032907
874800 3.142659 1.292336 0.054060
874900 3.142634 1.868108 0.710820
875000 3.142638 1.428584 0.812243
875100 3.142596 2.954563 0.346955
875200 3.142549 1.502516 0.725908
875300 3.142547 0.311254 0.101269
875400 3.142551 3.075918 0.499863
875500 3.142543 1.935532 0.568878
875600 3.142586 1.469246 0.536679
875700 3.142618 2.382437 0.200335
875800 3.142627 2.885947 0.295865
875900 3.142665 1.686803 0.248418
876000 3.142652 2.110299 0.514044
876100 3.142622 0.555040 0.297013
876200 3.142625 2.419652 0.120943
876300 3.142589 1.027695 0.986023
876400 3.142621 1.822397 0.189943
876500 3.142619 0.190040 0.460844
876600 3.142566 0.116355 0.170489
876700 3.142536 0.439219 0.025353
876800 3.142534 0.464888 0.045971
876900 3.142560 1.488354 0.209955
877000 3.142570 2.961905 0.143399
877100 3.142590 0.196109 0.556812
877200 3.142599 0.907041 0.491765
877300 3.142552 0.944268 0.549299
877400 3.142556 0.710822 0.085240
877500 3.142599 2.003476 0.124435
877600 3.142602 0.191950 0.725972
877700 3.142606 0.142688 0.643493
877800 3.142638 0.018037 0.838993
877900 3.142591 2.196237 0.585933
878000 3.142634 0.598912 0.342384
878100 3.142632 1.350721 0.166130
878200 3.142585 2.712046 0.232591
878300 3.142616 1.486672 0.769294
878400 3.142581 1.412916 0.877594
878500 3.142579 0.104852 0.817859
878600 3.142582 1.733472 0.264575
878700 3.142625 0.470267 0.532002
878800 3.142657 1.995741 0.594536
