# T U K E
696 -1293.477683 367.909313 -925.568370
697 -1293.168915 367.901406 -925.267508
698 -1292.843997 367.876294 -924.967702
699 -1292.505014 367.836757 -924.668257
700 -1292.154799 367.784964 -924.369835
701 -1291.795567 367.723814 -924.071753
702 -1291.429777 367.655233 -923.774544
703 -1291.059305 367.581082 -923.478223
704 -1290.686180 367.503073 -923.183107
705 -1290.312021 367.423463 -922.888558
706 -1289.938215 367.342772 -922.595443
707 -1289.566001 367.262373 -922.303629
708 -1289.195915 367.183060 -922.012855
709 -1288.828717 367.105168 -921.723549
710 -1288.464468 367.028240 -921.436228
711 -1288.103135 366.952732 -921.150403
712 -1287.744126 366.877576 -920.866549
713 -1287.386323 366.801673 -920.584650
714 -1287.028545 366.723587 -920.304958
715 -1286.669598 366.641793 -920.027805
716 -1286.307114 366.554030 -919.753084
717 -1285.939213 366.458468 -919.480745
718 -1285.563457 366.352237 -919.211220
719 -1285.177353 366.233384 -918.943969
720 -1284.778538 366.099163 -918.679375
721 -1284.364359 365.947192 -918.417167
722 -1283.932543 365.775154 -918.157390
723 -1283.480786 365.580972 -917.899813
724 -1283.007448 365.363306 -917.644142
725 -1282.510921 365.120417 -917.390504
726 -1281.989967 364.851787 -917.138180
727 -1281.444311 364.557357 -916.886954
728 -1280.874025 364.237342 -916.636683
729 -1280.279465 363.892781 -916.386684
730 -1279.662014 363.525234 -916.136780
731 -1279.023692 363.136868 -915.886824
732 -1278.366707 362.730615 -915.636093
733 -1277.694608 362.310139 -915.384469
734 -1277.010800 361.879470 -915.131329
735 -1276.319588 361.442731 -914.876857
736 -1275.625802 361.005354 -914.620448
737 -1274.934541 360.572255 -914.362286
738 -1274.250963 360.149445 -914.101518
739 -1273.580692 359.742328 -913.838364
740 -1272.929286 359.356274 -913.573012
741 -1272.302187 358.997418 -913.304769
742 -1271.705115 358.670611 -913.034504
743 -1271.142761 358.381315 -912.761446
744 -1270.620043 358.133160 -912.486883
745 -1270.141019 357.930783 -912.210236
746 -1269.709243 357.776988 -911.932255
747 -1269.327327 357.674581 -911.652746
748 -1268.997633 357.625146 -911.372487
749 -1268.721211 357.629686 -911.091525
750 -1268.498655 357.687678 -910.810976
751 -1268.329344 357.799638 -910.529706
752 -1268.212300 357.962968 -910.249332
753 -1268.145889 358.176044 -909.969845
754 -1268.127618 358.436179 -909.691439
755 -1268.154611 358.740071 -909.414540
756 -1268.223224 359.084238 -909.138986
757 -1268.329862 359.464587 -908.865275
758 -1268.470518 359.877237 -908.593281
759 -1268.641180 360.318005 -908.323176
760 -1268.837401 360.782248 -908.055153
761 -1269.054910 361.265814 -907.789096
762 -1269.289715 361.764977 -907.524739
763 -1269.537716 362.275004 -907.262712
764 -1269.795028 362.792445 -907.002583
765 -1270.058218 363.313789 -906.744428
766 -1270.323542 363.835801 -906.487741
767 -1270.588170 364.355061 -906.233108
768 -1270.849174 364.869006 -905.980167
769 -1271.104004 365.375347 -905.728657
770 -1271.350426 365.871734 -905.478691
771 -1271.586689 366.356948 -905.229741
772 -1271.811385 366.828759 -904.982625
773 -1272.023158 367.286988 -904.736169
774 -1272.221326 367.730536 -904.490790
775 -1272.405405 368.158855 -904.246550
776 -1272.575036 368.572100 -904.002936
777 -1272.730540 368.970332 -903.760208
778 -1272.872251 369.353797 -903.518454
779 -1273.000601 369.723321 -903.277280
780 -1273.116326 370.079577 -903.036748
781 -1273.220518 370.423849 -902.796669
782 -1273.314145 370.756747 -902.557398
783 -1273.398239 371.079494 -902.318744
784 -1273.474163 371.393404 -902.080759
785 -1273.542826 371.698905 -901.843921
786 -1273.605122 371.997402 -901.607720
787 -1273.661772 372.289445 -901.372327
788 -1273.713818 372.575737 -901.138081
789 -1273.761614 372.856187 -900.905428
790 -1273.805377 373.131558 -900.673819
791 -1273.845227 373.401425 -900.443803
792 -1273.881177 373.665726 -900.215452
793 -1273.912742 373.924156 -899.988587
794 -1273.939305 374.175526 -899.763779
795 -1273.960291 374.419409 -899.540882
796 -1273.974774 374.654493 -899.320281
797 -1273.981575 374.880077 -899.101499
798 -1273.979680 375.094390 -898.885289
799 -1273.967550 375.296489 -898.671061
800 -1273.944087 375.484694 -898.459393
801 -1273.907860 375.657970 -898.249890
802 -1273.857696 375.814974 -898.042723
803 -1273.792083 375.954242 -897.837842
804 -1273.709912 376.074463 -897.635449
805 -1273.609901 376.175028 -897.434873
806 -1273.491134 376.254474 -897.236659
807 -1273.352742 376.312162 -897.040580
808 -1273.194049 376.347542 -896.846507
809 -1273.014376 376.360557 -896.653820
810 -1272.813861 376.350841 -896.463020
811 -1272.592612 376.318793 -896.273819
812 -1272.351113 376.265270 -896.085843
813 -1272.090068 376.191188 -895.898881
814 -1271.810654 376.097922 -895.712732
815 -1271.514441 375.987123 -895.527318
816 -1271.203460 375.861173 -895.342288
817 -1270.880049 375.722788 -895.157261
818 -1270.546933 375.574473 -894.972460
819 -1270.206989 375.419617 -894.787372
820 -1269.863581 375.261394 -894.602187
821 -1269.520093 375.103772 -894.416322
822 -1269.180306 374.950139 -894.230167
823 -1268.847764 374.804585 -894.043179
824 -1268.526246 374.670406 -893.855840
825 -1268.219181 374.551294 -893.667887
826 -1267.930256 374.450910 -893.479346
827 -1267.662048 374.371603 -893.290445
828 -1267.417524 374.315904 -893.101620
829 -1267.198878 374.285949 -892.912930
830 -1267.007588 374.282925 -892.724663
831 -1266.844530 374.307349 -892.537181
832 -1266.709908 374.359403 -892.350505
833 -1266.603821 374.438137 -892.165685
834 -1266.524684 374.542267 -891.982417
835 -1266.470779 374.669625 -891.801154
836 -1266.439699 374.817431 -891.622268
837 -1266.428485 374.982569 -891.445916
838 -1266.433536 375.161346 -891.272190
839 -1266.450873 375.349395 -891.101478
840 -1266.476633 375.542412 -890.934221
841 -1266.505872 375.735848 -890.770024
842 -1266.534356 375.925095 -890.609261
843 -1266.557537 376.106032 -890.451505
844 -1266.570850 376.274325 -890.296525
845 -1266.570235 376.425184 -890.145051
846 -1266.551746 376.555863 -889.995882
847 -1266.512037 376.662212 -889.849825
848 -1266.448072 376.742127 -889.705944
849 -1266.357548 376.793444 -889.564104
850 -1266.238499 376.814637 -889.423862
851 -1266.089837 376.804458 -889.285378
852 -1265.910932 376.763154 -889.147778
853 -1265.701783 376.690666 -889.011117
854 -1265.463244 376.588644 -888.874601
855 -1265.196594 376.458251 -888.738343
856 -1264.903656 376.301746 -888.601910
857 -1264.587206 376.122277 -888.464930
858 -1264.249991 375.922468 -888.327523
859 -1263.895460 375.706382 -888.189078
860 -1263.527224 375.477437 -888.049787
861 -1263.149429 375.240336 -887.909093
862 -1262.765876 374.998953 -887.766923
863 -1262.380761 374.756953 -887.623809
864 -1261.998057 374.518455 -887.479603
865 -1261.621443 374.287457 -887.333985
866 -1261.254489 374.067500 -887.186989
867 -1260.900413 373.860931 -887.039482
868 -1260.561980 373.670833 -886.891147
869 -1260.241419 373.498913 -886.742506
870 -1259.940573 373.346880 -886.593694
871 -1259.660400 373.215340 -886.445059
872 -1259.401325 373.104844 -886.296481
873 -1259.163442 373.014868 -886.148573
874 -1258.946432 372.944894 -886.001538
875 -1258.748890 372.893882 -885.855008
876 -1258.569564 372.859937 -885.709627
877 -1258.406843 372.841380 -885.565463
878 -1258.258787 372.836043 -885.422745
879 -1258.122982 372.841512 -885.281470
880 -1257.997365 372.856079 -885.141287
881 -1257.879633 372.876658 -885.002975
882 -1257.767508 372.901603 -884.865905
883 -1257.658821 372.929447 -884.729374
884 -1257.551789 372.957443 -884.594346
885 -1257.444854 372.984554 -884.460300
886 -1257.336460 373.009467 -884.326993
887 -1257.225635 373.031418 -884.194217
888 -1257.111568 373.049372 -884.062197
889 -1256.993839 373.063357 -883.930481
890 -1256.872161 373.073437 -883.798724
891 -1256.746791 373.079702 -883.667090
892 -1256.618111 373.082946 -883.535166
893 -1256.487133 373.083933 -883.403200
894 -1256.354727 373.083761 -883.270965
895 -1256.222108 373.083805 -883.138303
896 -1256.090461 373.085346 -883.005115
897 -1255.961328 373.089972 -882.871356
898 -1255.835918 373.099115 -882.736803
899 -1255.716105 373.114089 -882.602016
900 -1255.603192 373.136633 -882.466559
901 -1255.498705 373.167998 -882.330707
902 -1255.403961 373.209526 -882.194435
903 -1255.320203 373.262437 -882.057766
904 -1255.248135 373.327158 -881.920977
905 -1255.188796 373.404695 -881.784101
906 -1255.142709 373.495383 -881.647326
907 -1255.109985 373.599282 -881.510703
908 -1255.090506 373.716116 -881.374390
909 -1255.084014 373.845396 -881.238618
910 -1255.089730 373.986206 -881.103524
911 -1255.106792 374.137355 -880.969437
912 -1255.133781 374.297681 -880.836099
913 -1255.169562 374.465476 -880.704086
914 -1255.212426 374.639792 -880.572634
915 -1255.260649 374.818035 -880.442613
916 -1255.312626 374.998648 -880.313978
917 -1255.366625 375.180380 -880.186245
918 -1255.421216 375.361643 -880.059573
919 -1255.474819 375.540576 -879.934243
920 -1255.526478 375.717026 -879.809453
921 -1255.575200 375.889650 -879.685550
922 -1255.620644 376.058389 -879.562255
923 -1255.662710 376.223701 -879.439010
924 -1255.701916 376.385615 -879.316300
925 -1255.739117 376.545782 -879.193335
926 -1255.775584 376.705421 -879.070163
927 -1255.813004 376.866426 -878.946579
928 -1255.853557 377.031085 -878.822472
929 -1255.899749 377.202299 -878.697450
930 -1255.954410 377.383118 -878.571292
931 -1256.020399 377.575770 -878.444629
932 -1256.100811 377.784101 -878.316711
933 -1256.198796 378.010428 -878.188368
934 -1256.316864 378.257803 -878.059062
935 -1256.458173 378.529062 -877.929111
936 -1256.625095 378.826341 -877.798754
937 -1256.819897 379.151469 -877.668428
938 -1257.043987 379.505878 -877.538109
939 -1257.298673 379.890299 -877.408374
940 -1257.584704 380.305890 -877.278814
941 -1257.902441 380.751793 -877.150648
942 -1258.251430 381.227671 -877.023760
943 -1258.630919 381.732545 -876.898374
944 -1259.039388 382.264490 -876.774898
945 -1259.475310 382.821886 -876.653424
946 -1259.936574 383.402291 -876.534283
947 -1260.420901 384.003260 -876.417641
948 -1260.925639 384.622077 -876.303562
949 -1261.447821 385.255535 -876.192287
950 -1261.984857 385.901008 -876.083850
951 -1262.534147 386.555871 -875.978276
952 -1263.093011 387.217499 -875.875512
953 -1263.659085 387.883664 -875.775421
954 -1264.230090 388.551710 -875.678380
955 -1264.804286 389.220905 -875.583381
956 -1265.380524 389.889052 -875.491472
957 -1265.957329 390.555601 -875.401728
958 -1266.534161 391.219729 -875.314432
959 -1267.110803 391.881193 -875.229610
960 -1267.686825 392.539780 -875.147046
961 -1268.262288 393.195794 -875.066494
962 -1268.837231 393.848901 -874.988329
963 -1269.411974 394.499041 -874.912933
964 -1269.986078 395.145909 -874.840169
965 -1270.559221 395.788712 -874.770509
966 -1271.130364 396.426046 -874.704318
967 -1271.698296 397.056478 -874.641818
968 -1272.260643 397.677384 -874.583259
969 -1272.815215 398.286355 -874.528859
970 -1273.358440 398.878814 -874.479626
971 -1273.886900 399.451344 -874.435556
972 -1274.396122 399.999461 -874.396661
973 -1274.881696 400.518316 -874.363380
974 -1275.338844 401.003241 -874.335603
975 -1275.762773 401.449266 -874.313506
976 -1276.148676 401.851512 -874.297165
977 -1276.492290 402.206014 -874.286276
978 -1276.789386 402.509085 -874.280300
979 -1277.036810 402.757770 -874.279040
980 -1277.231582 402.949297 -874.282285
981 -1277.371824 403.082175 -874.289649
982 -1277.456003 403.154944 -874.301059
983 -1277.483561 403.167977 -874.315584
984 -1277.454854 403.121889 -874.332964
985 -1277.370637 403.017662 -874.352975
986 -1277.232362 402.857680 -874.374682
987 -1277.042541 402.643902 -874.398638
988 -1276.803965 402.380208 -874.423756
989 -1276.519585 402.069562 -874.450023
990 -1276.193277 401.716178 -874.477099
991 -1275.829244 401.324180 -874.505064
992 -1275.431258 400.897872 -874.533386
993 -1275.003635 400.441621 -874.562014
994 -1274.550573 399.959793 -874.590780
995 -1274.076495 399.456600 -874.619895
996 -1273.585298 398.936437 -874.648861
997 -1273.081264 398.402845 -874.678419
998 -1272.567793 397.859394 -874.708399
999 -1272.047929 397.309746 -874.738183
1000 -1271.524816 396.755945 -874.768871
1001 -1271.000494 396.200981 -874.799513
1002 -1270.477319 395.646318 -874.831001
1003 -1269.956412 395.092595 -874.863817
1004 -1269.438542 394.541521 -874.897021
1005 -1268.924206 393.992514 -874.931692
1006 -1268.413181 393.445421 -874.967761
1007 -1267.904720 392.899874 -875.004846
1008 -1267.397868 392.354530 -875.043338
1009 -1266.891055 391.807313 -875.083742
1010 -1266.382848 391.257581 -875.125267
1011 -1265.871208 390.702466 -875.168741
1012 -1265.353813 390.140502 -875.213311
1013 -1264.828808 389.569186 -875.259622
1014 -1264.294168 388.987542 -875.306626
1015 -1263.747969 388.392946 -875.355023
1016 -1263.188808 387.784878 -875.403930
1017 -1262.615238 387.161845 -875.453393
1018 -1262.026578 386.523784 -875.502794
1019 -1261.422431 385.870300 -875.552131
1020 -1260.803175 385.202248 -875.600928
1021 -1260.169290 384.520847 -875.648443
1022 -1259.522298 383.828204 -875.694093
1023 -1258.864373 383.126181 -875.738192
1024 -1258.198264 382.418132 -875.780131
1025 -1257.526605 381.707416 -875.819189
1026 -1256.853141 380.997539 -875.855601
1027 -1256.181587 380.292317 -875.889270
1028 -1255.515830 379.596263 -875.919568
1029 -1254.859833 378.913343 -875.946490
1030 -1254.217631 378.246912 -875.970719
1031 -1253.592699 377.600966 -875.991733
1032 -1252.988364 376.978493 -876.009871
1033 -1252.407125 376.381780 -876.025345
1034 -1251.851135 375.812319 -876.038816
1035 -1251.321488 375.271206 -876.050282
1036 -1250.818687 374.758531 -876.060156
1037 -1250.342267 374.273650 -876.068617
1038 -1249.891391 373.814913 -876.076478
1039 -1249.463734 373.380120 -876.083614
1040 -1249.056889 372.966524 -876.090365
1041 -1248.667799 372.570765 -876.097034
1042 -1248.292966 372.189913 -876.103053
1043 -1247.928914 371.819297 -876.109618
1044 -1247.571660 371.455925 -876.115735
1045 -1247.217838 371.096166 -876.121672
1046 -1246.864047 370.736968 -876.127080
1047 -1246.507545 370.375796 -876.131749
1048 -1246.145945 370.010546 -876.135399
1049 -1245.777349 369.639661 -876.137688
1050 -1245.400934 369.262806 -876.138128
1051 -1245.016239 368.879950 -876.136289
1052 -1244.623703 368.492252 -876.131451
1053 -1244.224838 368.101118 -876.123720
1054 -1243.821440 367.708774 -876.112665
1055 -1243.416214 367.317754 -876.098459
1056 -1243.012015 366.932208 -876.079807
1057 -1242.612900 366.556041 -876.056859
1058 -1242.222789 366.193524 -876.029265
1059 -1241.846218 365.849144 -875.997073
1060 -1241.487839 365.527385 -875.960454
1061 -1241.152185 365.233098 -875.919087
1062 -1240.844138 364.970950 -875.873188
1063 -1240.568198 364.745089 -875.823109
1064 -1240.328302 364.559817 -875.768485
1065 -1240.128410 364.418671 -875.709739
1066 -1239.971608 364.324273 -875.647335
1067 -1239.861023 364.279642 -875.581382
1068 -1239.798698 364.286391 -875.512307
1069 -1239.786010 364.345526 -875.440484
1070 -1239.823838 364.457317 -875.366521
1071 -1239.912331 364.621670 -875.290661
1072 -1240.050500 364.837148 -875.213352
1073 -1240.236750 365.102160 -875.134589
1074 -1240.469404 365.414202 -875.055202
1075 -1240.745665 365.770249 -874.975416
1076 -1241.062579 366.167216 -874.895363
1077 -1241.416445 366.601072 -874.815373
1078 -1241.803511 367.067818 -874.735693
1079 -1242.219639 367.563056 -874.656582
1080 -1242.660347 368.082574 -874.577773
1081 -1243.121661 368.621823 -874.499838
1082 -1243.599299 369.176681 -874.422618
1083 -1244.089255 369.743609 -874.345647
1084 -1244.587919 370.318118 -874.269801
1085 -1245.091439 370.897554 -874.193885
1086 -1245.597053 371.478560 -874.118493
1087 -1246.102007 372.058999 -874.043008
1088 -1246.604506 372.637102 -873.967404
1089 -1247.102870 373.210733 -873.892137
1090 -1247.596137 373.779740 -873.816397
1091 -1248.083766 374.343636 -873.740129
1092 -1248.565763 374.902239 -873.663525
1093 -1249.042120 375.456281 -873.585840
1094 -1249.514133 376.006343 -873.507790
1095 -1249.982577 376.554135 -873.428442
1096 -1250.449118 377.100817 -873.348300
1097 -1250.915510 377.648558 -873.266952
1098 -1251.383764 378.198638 -873.185126
1099 -1251.855554 378.753378 -873.102175
1100 -1252.333063 379.314853 -873.018209
1101 -1252.818233 379.884315 -872.933919
1102 -1253.312673 380.463807 -872.848866
1103 -1253.818625 381.054917 -872.763708
1104 -1254.336957 381.658529 -872.678428
1105 -1254.868638 382.275162 -872.593477
1106 -1255.414313 382.905058 -872.509256
1107 -1255.973845 383.548125 -872.425719
1108 -1256.546719 384.202960 -872.343759
1109 -1257.132042 384.868615 -872.263426
1110 -1257.728118 385.542557 -872.185561
1111 -1258.332574 386.223076 -872.109499
1112 -1258.943044 386.906540 -872.036505
1113 -1259.555882 387.589439 -871.966443
1114 -1260.167755 388.268509 -871.899246
1115 -1260.775225 388.939142 -871.836083
1116 -1261.374033 389.598072 -871.775961
1117 -1261.960325 390.240694 -871.719631
1118 -1262.530129 390.862979 -871.667150
1119 -1263.079537 391.461177 -871.618360
1120 -1263.605105 392.032024 -871.573081
1121 -1264.103532 392.572379 -871.531153
1122 -1264.571894 393.079621 -871.492273
1123 -1265.008072 393.550853 -871.457219
1124 -1265.409998 393.985377 -871.424622
