# T U K E
1996 -1285.495064 400.233407 -885.261657
1997 -1285.040568 399.619842 -885.420727
1998 -1284.562259 398.983293 -885.578966
1999 -1284.062196 398.325808 -885.736389
2000 -1283.542553 397.650040 -885.892513
2001 -1283.005772 396.958066 -886.047706
2002 -1282.454627 396.253759 -886.200867
2003 -1281.891699 395.539288 -886.352412
2004 -1281.320531 394.818769 -886.501761
2005 -1280.744410 394.095407 -886.649003
2006 -1280.166886 393.373259 -886.793627
2007 -1279.591950 392.656290 -886.935661
2008 -1279.023532 391.948983 -887.074549
2009 -1278.465797 391.255029 -887.210767
2010 -1277.922853 390.579217 -887.343636
2011 -1277.398796 389.925388 -887.473408
2012 -1276.897696 389.297690 -887.600007
2013 -1276.423227 388.699628 -887.723599
2014 -1275.978864 388.134190 -887.844674
2015 -1275.567520 387.604638 -887.962882
2016 -1275.191639 387.113196 -888.078443
2017 -1274.853277 386.661294 -888.191983
2018 -1274.553710 386.250516 -888.303193
2019 -1274.293829 385.880767 -888.413062
2020 -1274.073581 385.552044 -888.521538
2021 -1273.892443 385.263153 -888.629290
2022 -1273.749372 385.013268 -888.736105
2023 -1273.642319 384.800127 -888.842192
2024 -1273.568933 384.620708 -888.948225
2025 -1273.526709 384.472781 -889.053928
2026 -1273.512755 384.352498 -889.160257
2027 -1273.523316 384.256776 -889.266540
2028 -1273.554664 384.181525 -889.373139
2029 -1273.603178 384.123021 -889.480157
2030 -1273.665004 384.077417 -889.587586
2031 -1273.736035 384.040809 -889.695226
2032 -1273.812745 384.009258 -889.803487
2033 -1273.891393 383.979530 -889.911863
2034 -1273.968546 383.947629 -890.020917
2035 -1274.040586 383.910472 -890.130114
2036 -1274.104415 383.865253 -890.239162
2037 -1274.156936 383.808403 -890.348534
2038 -1274.195330 383.737877 -890.457453
2039 -1274.217228 383.650871 -890.566357
2040 -1274.220319 383.545797 -890.674521
2041 -1274.202661 383.420248 -890.782413
2042 -1274.162531 383.272669 -890.889862
2043 -1274.098257 383.101962 -890.996295
2044 -1274.008828 382.906786 -891.102042
2045 -1273.892872 382.686228 -891.206644
2046 -1273.749805 382.439619 -891.310186
2047 -1273.579119 382.166898 -891.412220
2048 -1273.380527 381.867611 -891.512916
2049 -1273.153802 381.541757 -891.612044
2050 -1272.899495 381.190073 -891.709422
2051 -1272.617920 380.813046 -891.804873
2052 -1272.309551 380.411687 -891.897864
2053 -1271.975377 379.986483 -891.988894
2054 -1271.616550 379.538933 -892.077617
2055 -1271.234488 379.070684 -892.163804
2056 -1270.830579 378.583600 -892.246980
2057 -1270.406808 378.078931 -892.327877
2058 -1269.964874 377.559456 -892.405417
2059 -1269.506817 377.026701 -892.480116
2060 -1269.034982 376.483566 -892.551416
2061 -1268.551613 375.932002 -892.619611
2062 -1268.059172 375.374574 -892.684598
2063 -1267.559864 374.813693 -892.746171
2064 -1267.056160 374.252012 -892.804148
2065 -1266.550365 373.691759 -892.858606
2066 -1266.045014 373.135465 -892.909549
2067 -1265.542152 372.584810 -892.957343
2068 -1265.044037 372.042385 -893.001653
2069 -1264.552319 371.509746 -893.042574
2070 -1264.068885 370.988295 -893.080591
2071 -1263.595006 370.479863 -893.115144
2072 -1263.132010 369.985393 -893.146616
2073 -1262.680779 369.506106 -893.174672
2074 -1262.242119 369.041635 -893.200485
2075 -1261.816417 368.592953 -893.223464
2076 -1261.403785 368.160121 -893.243663
2077 -1261.004200 367.742986 -893.261213
2078 -1260.617101 367.340661 -893.276440
2079 -1260.241986 366.952656 -893.289330
2080 -1259.877963 366.577903 -893.300060
2081 -1259.523696 366.214997 -893.308699
2082 -1259.178084 365.862654 -893.315430
2083 -1258.839357 365.519716 -893.319641
2084 -1258.506160 365.183556 -893.322604
2085 -1258.176554 364.853198 -893.323356
2086 -1257.848721 364.526383 -893.322337
2087 -1257.520809 364.201524 -893.319285
2088 -1257.191155 363.876911 -893.314244
2089 -1256.857882 363.550835 -893.307047
2090 -1256.519523 363.221375 -893.298148
2091 -1256.174563 362.887949 -893.286614
2092 -1255.821810 362.548850 -893.272959
2093 -1255.460402 362.203437 -893.256966
2094 -1255.089493 361.851221 -893.238271
2095 -1254.708973 361.492234 -893.216739
2096 -1254.318897 361.126689 -893.192208
2097 -1253.919509 360.754709 -893.164800
2098 -1253.511475 360.377912 -893.133562
2099 -1253.096183 359.997366 -893.098817
2100 -1252.675028 359.614749 -893.060279
2101 -1252.250222 359.232381 -893.017841
2102 -1251.823890 358.852795 -892.971095
2103 -1251.398754 358.478798 -892.919956
2104 -1250.977781 358.113595 -892.864186
2105 -1250.564444 357.760511 -892.803932
2106 -1250.162047 357.423269 -892.738778
2107 -1249.774352 357.105470 -892.668883
2108 -1249.405098 356.811323 -892.593775
2109 -1249.058333 356.544277 -892.514056
2110 -1248.737858 356.308418 -892.429440
2111 -1248.447446 356.107409 -892.340037
2112 -1248.190794 355.944513 -892.246281
2113 -1247.971104 355.823694 -892.147409
2114 -1247.791549 355.746966 -892.044583
2115 -1247.654653 355.716829 -891.937824
2116 -1247.562209 355.734988 -891.827220
2117 -1247.516178 355.802968 -891.713210
2118 -1247.517299 355.921224 -891.596075
2119 -1247.566043 356.089509 -891.476533
2120 -1247.661805 356.307485 -891.354321
2121 -1247.803851 356.573256 -891.230595
2122 -1247.990262 356.884684 -891.105578
2123 -1248.218272 357.239263 -890.979009
2124 -1248.484825 357.632840 -890.851984
2125 -1248.786266 358.061751 -890.724515
2126 -1249.118138 358.521050 -890.597088
2127 -1249.475998 359.006126 -890.469872
2128 -1249.854189 359.511240 -890.342949
2129 -1250.247887 360.031018 -890.216868
2130 -1250.651054 360.559601 -890.091452
2131 -1251.058433 361.091312 -889.967121
2132 -1251.464364 361.620716 -889.843648
2133 -1251.863530 362.142596 -889.720934
2134 -1252.250667 362.651825 -889.598842
2135 -1252.621454 363.143643 -889.477811
2136 -1252.971473 363.614448 -889.357025
2137 -1253.297072 364.060582 -889.236491
2138 -1253.595367 364.479603 -889.115764
2139 -1253.863711 364.868644 -888.995066
2140 -1254.100522 365.226977 -888.873545
2141 -1254.304588 365.553016 -888.751573
2142 -1254.475767 365.847373 -888.628394
2143 -1254.614101 366.109991 -888.504109
2144 -1254.720469 366.342276 -888.378193
2145 -1254.796506 366.545574 -888.250932
2146 -1254.843848 366.721992 -888.121855
2147 -1254.864712 366.874555 -887.990157
2148 -1254.862081 367.005218 -887.856862
2149 -1254.838894 367.117707 -887.721187
2150 -1254.798257 367.214770 -887.583487
2151 -1254.743527 367.300437 -887.443090
2152 -1254.678155 367.377182 -887.300973
2153 -1254.605264 367.448912 -887.156352
2154 -1254.528460 367.518436 -887.010023
2155 -1254.450285 367.588837 -886.861447
2156 -1254.373710 367.662375 -886.711336
2157 -1254.301071 367.741276 -886.559796
2158 -1254.234475 367.827708 -886.406767
2159 -1254.175479 367.922585 -886.252894
2160 -1254.125155 368.026916 -886.098239
2161 -1254.084094 368.141279 -885.942815
2162 -1254.052684 368.265277 -885.787407
2163 -1254.030636 368.399153 -885.631483
2164 -1254.017402 368.541473 -885.475929
2165 -1254.012040 368.691594 -885.320445
2166 -1254.013385 368.847960 -885.165425
2167 -1254.019896 369.009197 -885.010698
2168 -1254.030381 369.173870 -884.856510
2169 -1254.043188 369.340179 -884.703009
2170 -1254.056753 369.506962 -884.549791
2171 -1254.069761 369.672573 -884.397189
2172 -1254.080894 369.835790 -884.245105
2173 -1254.088921 369.995820 -884.093101
2174 -1254.093308 370.151595 -883.941713
2175 -1254.093456 370.303269 -883.790187
2176 -1254.088896 370.450292 -883.638604
2177 -1254.079874 370.593123 -883.486752
2178 -1254.066718 370.731792 -883.334927
2179 -1254.049986 370.867735 -883.182251
2180 -1254.031193 371.001867 -883.029326
2181 -1254.011256 371.136173 -882.875083
2182 -1253.992429 371.272119 -882.720310
2183 -1253.976592 371.412603 -882.563989
2184 -1253.966535 371.559824 -882.406711
2185 -1253.964682 371.716619 -882.248063
2186 -1253.974648 371.887017 -882.087631
2187 -1253.999419 372.073643 -881.925776
2188 -1254.042821 372.280493 -881.762328
2189 -1254.108581 372.511442 -881.597139
2190 -1254.200795 372.770550 -881.430245
2191 -1254.323320 373.062147 -881.261174
2192 -1254.480204 373.389528 -881.090676
2193 -1254.675294 373.756629 -880.918665
2194 -1254.912406 374.167262 -880.745144
2195 -1255.194565 374.624078 -880.570486
2196 -1255.525102 375.130464 -880.394638
2197 -1255.906268 375.688064 -880.218205
2198 -1256.340467 376.298491 -880.041975
2199 -1256.828700 376.963055 -879.865645
2200 -1257.371730 377.682026 -879.689704
2201 -1257.969472 378.454546 -879.514926
2202 -1258.620959 379.279054 -879.341905
2203 -1259.324790 380.154204 -879.170587
2204 -1260.078782 381.077030 -879.001752
2205 -1260.879931 382.044325 -878.835606
2206 -1261.724830 383.052391 -878.672439
2207 -1262.609496 384.096282 -878.513214
2208 -1263.529270 385.171568 -878.357701
2209 -1264.479418 386.273487 -878.205931
2210 -1265.455164 387.396389 -878.058775
2211 -1266.450929 388.534504 -877.916425
2212 -1267.461675 389.683101 -877.778574
2213 -1268.481880 390.836135 -877.645746
2214 -1269.506147 391.987868 -877.518280
2215 -1270.529441 393.133874 -877.395567
2216 -1271.546488 394.268388 -877.278100
2217 -1272.552611 395.386647 -877.165965
2218 -1273.543000 396.483953 -877.059047
2219 -1274.513265 397.556190 -876.957076
2220 -1275.459738 398.599085 -876.860653
2221 -1276.378433 399.608859 -876.769574
2222 -1277.265843 400.582217 -876.683626
2223 -1278.118789 401.515867 -876.602922
2224 -1278.934499 402.407189 -876.527310
2225 -1279.710467 403.253623 -876.456844
2226 -1280.444419 404.052641 -876.391777
2227 -1281.134522 404.803180 -876.331342
2228 -1281.778963 405.502711 -876.276252
2229 -1282.376115 406.150201 -876.225914
2230 -1282.925304 406.744741 -876.180563
2231 -1283.425299 407.285084 -876.140215
2232 -1283.875254 407.770535 -876.104719
2233 -1284.274861 408.200701 -876.074160
2234 -1284.623562 408.575558 -876.048004
2235 -1284.921349 408.894684 -876.026665
